citys                                      ,content                                                                                                                                                                                                                                                                                                                                                             ,evaluate,labs,nams           ,scores,times          ,user_info                                             ,votes
"['Barcelona, Spain']"                     ,尿涨                                                                                                                                                                                                                                                                                                                                                                  ,还行      ,看过  ,Story Teller   ,['30'],2019/4/27 11:43,"['booow ', ' 2007-08-23加入']"                         ,0
['广东广州']                                   ,赶在还没被剧透前去看，结果发现早就被剧透了。如果不是漫粉，根本不需要看这部狗尾续貂的第四部。没有之前二十几部的积累， 这一集会缺少很多观影乐趣。因为，同去的非漫粉，中途睡过去好几次。                                                                                                                                                                                                                                                                         ,还行      ,看过  ,一品             ,['30'],2019/4/26 0:45 ,"['NEUN1975 ', ' 2009-09-30加入']"                      ,0
['云南昆明']                                   ,"是我的十年太孤独，还是你们的十年只有他。
"                                                                                                                                                                                                                                                                                                                                               ,还行      ,看过  ,电影的一半          ,['30'],2019/4/24 13:19,"['53908484 ', ' 2011-08-20加入']"                      ,2
['四川成都']                                   ,武戏很精彩吗？文戏很动人吗？你们的情怀就那么值钱吗？                                                                                                                                                                                                                                                                                                                                          ,还行      ,看过  ,过盐患者           ,['30'],2019/5/7 13:27 ,"['37621237 ', ' 2010-03-25加入']"                      ,2
['北京']                                     ,失望之作。之前看打高分的人不少，但没见着一个说要二刷的，就预感不妙...太多过场戏，拖沓、煽情，打斗也不够精彩，远不如《美队3》和《复联3》。惊奇队长吹了半天，最后excuse me？？钢铁侠1换对方团灭也就算了，凭什么让我寡姐跳崖，这无疑是男权社会对丧偶女性的赤裸裸歧视！                                                                                                                                                                                                                           ,还行      ,看过  ,韭有韭无转圈圈        ,['30'],2019/4/28 17:47,"['Flinkie ', ' 2007-10-25加入']"                       ,3
['上海']                                     ,20190501@颛桥龙盛万达IMAX 7分。脸盲癌的噩梦，大型美帝家和万事兴主旋律尾声。情怀照顾向略拖沓电视剧章法，渺小而坚韧这个主题可做更佳。                                                                                                                                                                                                                                                                                           ,还行      ,看过  ,美卡 mecca       ,['30'],2019/5/1 22:40 ,"['MECCA ', ' 2006-04-16加入']"                         ,0
['湖南长沙']                                   ,昨晚看的首映，有种为了结尾而结尾的感觉。卡司很多，剧情很水。记忆点很弱                                                                                                                                                                                                                                                                                                                                 ,还行      ,看过  ,余青雨            ,['30'],2019/4/24 10:19,"['148151259 ', ' 2016-07-10加入']"                     ,2
['四川成都']                                   ,"一直觉得漫威 DC这种按照英雄排列组合，便可以随意出片圈钱的模式很无聊，就是一个无限爆米花机。

但至少它让这代或者下一代人有了一段共同的影院记忆，这是电影作为“造梦工厂”最骄傲的存在，因此在眼花缭乱的特效和鳞次栉比的人物中，你只需躺在舒服的座椅上做一个几小时的白日梦，如此廉价的满足何乐不为。"                                                                                                                                                                                                                                                                 ,还行      ,看过  ,为虾米呀           ,['30'],2019/5/2 23:30 ,"['2369225 ', ' 2008-04-07加入']"                       ,0
['上海']                                     ,复联真的好喜欢搞全员一起出个场卖个情怀啊                                                                                                                                                                                                                                                                                                                                                ,还行      ,看过  ,番茄土豆           ,['30'],2019/4/28 12:58,"['2678510 ', ' 2008-07-08加入']"                       ,2
[]                                         ,路人觉得普普通通，情怀卖太多就没用了。为寡姐猛虎落泪。                                                                                                                                                                                                                                                                                                                                         ,还行      ,看过  ,Maackia        ,['30'],2019/4/26 9:31 ,"['120802629 ', ' 2015-01-31加入']"                     ,4
[]                                         ,真人版《头号玩家》和X战警天启集合，可能前作看完之后再看这部大战有些小失望，原来也是穿越来的怪物PK这些似曾相识的角色，包括一些曾经死去又复活的角色尤其洛基。开头钢被惊奇救下发现灭霸已经将宝石毁灭无法回去，几人失望离开5年，后蚁人出现告之可以穿越回去改变历史，并多次试验回到前几年比较酷，偷蓝时自黑说自己是九头蛇，被洛基偷走并去70年偷并拿红药水，后看到老爸和爱人。寡妇跳崖换来宝石，将星爵打晕偷另一棵时被抓。只前她女儿叛变假装是她是反转，但这和迷离档案穿越时换人一样，发现记忆共同存在并知道原来死去并决定穿越过去炸掉大本营，被人追着跑，蚊人救下他三，竟然近距离攻击一人未死也是奇迹。3个去打时被打败时惊奇出现将上方炮队打倒，众怪来时不敌时出现很多穿越黄洞全部赶来，钢戴上将他们团灭，美穿越未归并变老      ,还行      ,看过  ,lostmore       ,['30'],2019/5/11 22:37,"['lostmore ', ' 2014-06-11加入']"                      ,0
['广东东莞']                                   ,不瞒说，这是我看过最差的一集复仇者，心里排名是1-3-2-4。                                                                                                                                                                                                                                                                                                                                     ,还行      ,看过  ,摸摸良心           ,['30'],2019/4/24 17:33,"['76158776 ', ' 2013-08-03加入']"                      ,4
[]                                         ,真的不够浪漫，ooc/不明所以严重，总而言之，德不配位。                                                                                                                                                                                                                                                                                                                                        ,还行      ,看过  ,falchion.      ,['30'],2019/4/30 21:08,"['188986660 ', ' 2018-12-21加入']"                     ,2
[]                                         ,为了结束而结束的结束。                                                                                                                                                                                                                                                                                                                                                         ,还行      ,看过  ,BruceLyu       ,['30'],2019/5/9 0:28  ,"['62119188 ', ' 2012-06-08加入']"                      ,1
['江苏南京']                                   ,"从《内战》、《英雄归来》一直到《黑豹》漫威开始加入科幻世界下政治甚至社会的沙盘演绎这一元素，窜出了些可以开始碾压DC的苗头，从《无限战争》开始就疯狂开倒车，这些有深度的科幻元素到了这部彻底被抛弃，在我看来还算自成体系的时空旅行理论无法支撑本片作为一部科幻，计划生育五年后的社会运作细节和图景几乎为零，于是乎退化成一部科幻外壳包装下的奇幻片（又一次暴露对奇幻类型的偏见）
6"                                                                                                                                                                           ,还行      ,看过  ,在？             ,['30'],2019/4/25 17:09,"['168689338 ', ' 2017-10-25加入']"                     ,1
['湖南长沙']                                   ,前面看睡了，最后的大战挺精彩的。                                                                                                                                                                                                                                                                                                                                                    ,还行      ,看过  ,Robert         ,['30'],2019/5/2 21:56 ,"['luozhelin ', ' 2009-09-26加入']"                     ,0
['北京']                                     ,爆米花电影…依旧没啥感觉，就是终局之战好一些吧…                                                                                                                                                                                                                                                                                                                                            ,还行      ,看过  ,布大蛮            ,['30'],2019/5/4 22:39 ,"['49761837 ', ' 2011-02-27加入']"                      ,1
['上海']                                     ,女战士居然是跳崖自杀的？惊奇队长到底有什么卵用么，宇宙快递扛飞船？为了死而死，为了结束而结束。                                                                                                                                                                                                                                                                                                                     ,还行      ,看过  ,阿C             ,['30'],2019/4/26 3:31 ,"['chichi_g ', ' 2005-11-02加入']"                      ,2
['上海']                                     ,路过，知道现在美国电影工业的水平了。搞半天最后来一场超级碗，一首难忘今宵就终局了(-?-;                                                                                                                                                                                                                                                                                                                       ,还行      ,看过  ,sorry打搅        ,['30'],2019/4/27 14:49,"['jj-lee ', ' 2007-12-02加入']"                        ,0
['陕西西安']                                   ,我没有漫威情节，觉得还行，大战场面挺壮观的，招数啥的就有点小打小闹了。如果中国也拍这种聚集一堆我们自己超级英雄的片子是不是也很有意思？哈哈                                                                                                                                                                                                                                                                                               ,还行      ,看过  ,Larry          ,['30'],2019/5/1 19:31 ,"['2867984 ', ' 2008-08-31加入']"                       ,0
[]                                         ,文戏又长又无聊   期待已久的集结时刻还是燃爆了                                                                                                                                                                                                                                                                                                                                            ,还行      ,看过  ,t-rex***       ,['30'],2019/4/29 23:30,"['HuKe1983 ', ' 2008-09-06加入']"                      ,1
[]                                         ,我很不满！为毛把雷神毁成这样！锤哥改为拿斧子也就罢了，为毛美队也能用锤子了！                                                                                                                                                                                                                                                                                                                              ,还行      ,看过  ,[ e c h o ]    ,['30'],2019/4/28 20:54,"['echocf1120 ', ' 2006-09-08加入']"                    ,0
"['London, United Kingdom']"               ,大公司们的作品就没必要给感情分了。片子创意我也不深究，我知道大制片公司是怎么运作以及导演在其中的位置是怎样的。打斗戏太无聊了真的，险些又睡着。总体上就是一群很厉害很牛逼的厨师们聚到了一起，做出了一盘精美的垃圾食品。毕竟观众爱吃，就有做的必要，但这绝不是你花钱请这么多优秀厨师来的原因，他们也不该被这么用。                                                                                                                                                                                                            ,还行      ,看过  ,Ov's Pianist   ,['30'],2019/5/2 5:33  ,"['ovspianist ', ' 2008-06-17加入']"                    ,1
"['Los Angeles, United States']"           ,全都在紀念托尼 請問寡姐呢？！                                                                                                                                                                                                                                                                                                                                                     ,还行      ,看过  ,阿蕭             ,['30'],2019/5/4 17:57 ,"['aries23 ', ' 2011-09-12加入']"                       ,0
['湖北武汉']                                   ,翻译字幕的是四川人吗？龟儿！                                                                                                                                                                                                                                                                                                                                                      ,还行      ,看过  ,谢明宏            ,['30'],2019/4/24 3:52 ,"['55842929 ', ' 2011-11-06加入']"                      ,5
['浙江杭州']                                   ,情怀满满，废戏多多，前面铺垫了这么久，还以为要学《x战警逆转未来》的套路，没想到以一种更为惊喜的方式穿越。当然各种俗套戏码多到不行，不少主角的合同也快到期了吧                                                                                                                                                                                                                                                                                     ,还行      ,看过  ,我做导演不为艺术只为潜规则  ,['30'],2019/4/27 17:14,"['superintermilan ', ' 2007-08-23加入']"               ,1
[]                                         ,"高光时刻就是所有复联众神同时集结的时候，确实有点小激动 ！！！百年难遇的卡司阵容，众神归位 心里立马回想关联，但是前面四十分钟真的让人打瞌睡…总体来说并不是期待中那么高…""妇联""的集结可以看出女性地位越来越高！我觉得不破不立，情怀爆表，电影不及格！三个小时太长，票价太高…
最后印象深刻的就是雷神妈妈说的：多吃点儿素！——连电影都在提醒我减肥刻不容缓"                                                                                                                                                                                                                         ,还行      ,看过  ,衣锦夜行的影者7       ,['30'],2019/4/24 23:59,"['133539381 ', ' 2015-08-24加入']"                     ,2
['安徽合肥']                                   ,一部为了交待而交待的电影。看完并没有很深的感触，毕竟二十多部漫威电影真正有兴趣的并不多。灭霸真的是一个有意思的反派，片头“采菊东篱下悠然见南山”的自得，结局“壮志未酬身先死长使英雄泪满襟”的遗憾，又一个十年过去了。                                                                                                                                                                                                                                                         ,还行      ,看过  ,劳永逸            ,['30'],2019/5/1 17:06 ,"['antennnnnna ', ' 2010-03-13加入']"                   ,2
['北京']                                     ,妇仇者联盟之美国建国大业                                                                                                                                                                                                                                                                                                                                                        ,还行      ,看过  ,九個9            ,['30'],2019/5/1 15:08 ,"['jiuge9 ', ' 2009-11-26加入']"                        ,2
"['Sydney, Australia']"                    ,电影时间长得令人难以忍受 除了莫名其妙的死亡就是乏味地堆砌笑料 硬塞进来的煽情片段怎么就那么廉价呢 钢铁侠、鹰眼、队长、蚁人等等的家庭生活原本可以成为很好的亮点 偏偏剧组把预算都给了强加出来的宇宙大战 而且还完全忽略了时空旅行的规则 未来的你杀死了现在的你 所以 为什么未来的你活得好好的？钢铁侠死不瞑目真的不是没道理 编剧太坑了                                                                                                                                                                                               ,还行      ,看过  ,坐等1900         ,['30'],2019/4/28 15:36,"['wsqabc ', ' 2008-08-22加入']"                        ,2
['贵州贵阳']                                   ,没有3好看                                                                                                                                                                                                                                                                                                                                                               ,还行      ,看过  ,仙童             ,['30'],2019/5/4 17:14 ,"['gumantong ', ' 2010-04-01加入']"                     ,1
['江苏南京']                                   ,去掉粉丝滤镜后的真实内心打分                                                                                                                                                                                                                                                                                                                                                      ,还行      ,看过  ,一150一          ,['30'],2019/4/26 12:13,"['165440460 ', ' 2017-08-15加入']"                     ,3
['北京']                                     ,不理解凌晨看首映，一大早还要去上班的朋友，这么个毫无新意，乏善可陈的终章，如果没有情感加持，也就是及格分。抢先看了电影也不敢剧透，不然会被打死;不过话说回来，这种千篇一律的超级英雄电影，有什么剧透不剧透可言？电影票还卖得死贵，imax 250元左右，市区内电影小厅也要100元上下，真是把影迷当?养，养肥了再狠狠割这最后一刀。                                                                                                                                                                                                 ,还行      ,看过  ,歌辞             ,['30'],2019/4/27 19:00,"['soundofclouds ', ' 2006-10-24加入']"                 ,2
['江苏南京']                                   ,抛开情怀来看。这也太一般了                                                                                                                                                                                                                                                                                                                                                       ,还行      ,看过  ,HBK            ,['30'],2019/5/3 19:23 ,"['42747328 ', ' 2010-06-28加入']"                      ,2
"['Praha, Czech Republic']"                ,冗长的3小时，像明星大乱斗，乱锅一起炖。2/3小时都是在堆砌、凑剧情，留下不少说不清道不明的剧情。没想到灭霸的退休生活是回归田园，但是最后stars集结的时候真是令人亢奋啊（虽然想到过会出现，嗯，有点像魔术——一秒大变活人），看到喜欢的人再次回来了真是开心。最不爽的还是寡妇就这样为牺牲而牺牲了，最后大家只记得钢铁侠而似乎都忘记她了！大结局美国队长就这样自私的离开了，盾牌交给的人是要表明政治正确吗？结局并不喜欢，但是好像只能这样了。                                                                                                                                           ,还行      ,看过  ,Scorpio|千寻     ,['30'],2019/4/27 22:29,"['scorpio0_0 ', ' 2008-10-09加入']"                    ,0
['浙江绍兴']                                   ,复仇者  集结 【一代复仇者终于落幕，大战时候的双方对峙总算拍出了史诗感。各个人物终于选择了自己的选择，最令我动容的是灭霸离去前的不着一言】                                                                                                                                                                                                                                                                                              ,还行      ,看过  ,被动王            ,['30'],2019/5/2 12:19 ,"['toby0910 ', ' 2009-12-31加入']"                      ,0
['北京']                                     ,系列化商业项目的成功。（被爆米花icon这个说法逗乐了）                                                                                                                                                                                                                                                                                                                                        ,还行      ,看过  ,Latte. V       ,['30'],2019/4/27 20:48,"['lynnofair ', ' 2007-05-07加入']"                     ,0
['河南郑州']                                   ,处处怀旧。全女子战队太刻意。这季电视剧结束了，哦，好吧                                                                                                                                                                                                                                                                                                                                         ,还行      ,看过  ,哈尼哈尼           ,['30'],2019/4/24 15:06,"['1135938 ', ' 2006-04-08加入']"                       ,2
['广东广州']                                   ,"作为一个漫威22部电影看了19部的人，我对这个系列却意外地没什么情怀可言。而这部片，除了情怀就不剩其他东西了。

一切都匆匆忙忙但却完全没有紧张感；节奏乱七八糟，文戏武戏失衡；情绪渲染很弱，难有打动人心的点；武戏只有八百标兵奔北坡，全员接力跑酷；文戏台词很尴尬，一种极力耍帅却帅不起来的尴尬。最后还有bug满满不知从何说起。

说实话从妇联2开始，我对迪士尼漫威系列的好感就开始直线下降了。每一部新片都是一如既往的令人失望，18年的妇联3算是扳回了一局，第四部又让我失望了。不过话说回来，还是感谢陪伴我们这一代人十多年的初代漫威复仇者们。一路走好，Ironman"                                                                                                                                                                                                                                              ,还行      ,看过  ,！              ,['30'],2019/4/30 15:08,"['152135868 ', ' 2016-10-06加入']"                     ,0
['广西南宁']                                   ,没有复联3好看                                                                                                                                                                                                                                                                                                                                                             ,还行      ,看过  ,春生他娘           ,['30'],2019/4/30 10:09,"['chisato817 ', ' 2006-03-11加入']"                    ,0
[]                                         ,真的不是我的菜                                                                                                                                                                                                                                                                                                                                                             ,还行      ,看过  ,aifootball     ,['30'],2019/5/5 23:44 ,"['121050874 ', ' 2015-02-04加入']"                     ,2
[]                                         ,看完电影后有点庆幸没有买高价的巨幕票，说实在的感觉一般般，网上吹的太过了，什么感动落泪啊，要提前准备纸巾呀，看电影中我真的没有get到感动在哪里，我tm都准备好眼泪了居然落不出来，只想按快进，一定要说片中温情的地方那就是钢铁侠和女儿的对话了，漫威的电影我基本上都在影院看的，所以别扯谈漫迷和情怀，作为一个花了钱的普通观众我觉得一般般，还没有前作好。亦或着是我的感官跟不上时代...                                                                                                                                                                      ,还行      ,看过  ,二哥1112         ,['30'],2019/4/25 19:51,"['183782352 ', ' 2018-08-28加入']"                     ,5
"['San Diego, United States']"             ,2018/4: 压一个包子本集题目叫End Game；2019/5: AVERAGE AVENGERS                                                                                                                                                                                                                                                                                                                 ,还行      ,看过  ,pan            ,['30'],2019/6/1 8:19  ,"['parischan ', ' 2007-06-10加入']"                     ,1
"['Houston, United States']"               ,相当凑合                                                                                                                                                                                                                                                                                                                                                                ,还行      ,看过  ,好好活着是信仰        ,['30'],2019/5/3 0:13  ,"['50747236 ', ' 2011-04-09加入']"                      ,1
['广西桂林']                                   ,3.5吧 无功无过 放在这个系列里是挺好的告别。                                                                                                                                                                                                                                                                                                                                            ,还行      ,看过  ,遲              ,['30'],2019/4/24 23:26,"['RapeMe ', ' 2007-04-04加入', '\n        ', '\n']"    ,1
[]                                         ,4.30看的 奇怪 对超英片越来越无感了吗 怎么心无波澜的 还是因为知道结局了所以也没有触动的感觉。笑点依旧在线                                                                                                                                                                                                                                                                                                            ,还行      ,看过  ,FieryBeacon    ,['30'],2019/5/8 8:01  ,"['124479852 ', ' 2015-04-03加入']"                     ,0
['上海']                                     ,时间线的bug真的不能忍，我觉得比X战警还差。看完说不上难受，就是失落                                                                                                                                                                                                                                                                                                                                 ,还行      ,看过  ,飘啊飘啊水蜜桃        ,['30'],2019/4/26 23:03,"['fish.in.bottle ', ' 2009-01-23加入']"                ,1
['安徽合肥']                                   ,一直不是很喜欢超级英雄电影，觉得剧情太简单，但是每当上映了，也都几乎去凑热闹看了。复仇者系列都看过，觉得最后一集没有上一集好看，影迷们打高分更多的是出于情怀吧。印象最深的是小时候看的80年代的蝙蝠侠，那时候是当卡通片看了，觉得好好看，好神奇。                                                                                                                                                                                                                                           ,还行      ,看过  ,jam            ,['30'],2019/4/26 23:29,"['90624305 ', ' 2014-06-08加入']"                      ,1
"['London, United Kingdom']"               ,世界上有两种人，一种看过《妇联4》，另一种没有。今天，在影片上映长达一周后，我终于成为了前面那种人......                                                                                                                                                                                                                                                                                                             ,还行      ,看过  ,光头             ,['30'],2019/5/3 18:50 ,"['63870964 ', ' 2012-08-14加入']"                      ,0
"[""P'y?ngyang, North Korea""]"            ,总算完事辽 么得感情                                                                                                                                                                                                                                                                                                                                                          ,还行      ,看过  ,消磨宇宙           ,['30'],2019/5/20 20:34,"['45485829 ', ' 2010-09-02加入']"                      ,0
"['Paris, France']"                        ,"千想万想，没有想到这个结局。。
可能时间有限，要描述的东西太多，细节处和情节的衔接设计地不够好，整体感观不如复联3
现在的心情就是失落+失望"                                                                                                                                                                                                                                                                                                                           ,还行      ,看过  ,溪枫和任平生         ,['30'],2019/4/26 12:53,"['148811596 ', ' 2016-07-26加入']"                     ,2
['浙江温州']                                   ,没法给好评，这玩意儿压根就是同人，还OOC的那种，强行死真的是够了。我铁不值得：）                                                                                                                                                                                                                                                                                                                           ,还行      ,看过  ,萤火虫子           ,['30'],2019/4/27 16:06,"['onlyYH ', ' 2007-02-03加入']"                        ,0
['浙江杭州']                                   ,看完彩蛋发现还没完结，气死了，回家要暴打老公                                                                                                                                                                                                                                                                                                                                              ,还行      ,看过  ,纠结咪            ,['30'],2019/5/2 0:59  ,"['62944813 ', ' 2012-07-09加入']"                      ,0
"['Manchester, United Kingdom']"           ,你妈的，从来没见过灭霸这么烦的反派，他不是贱，他也不是坏，他就是好烦啊！他每次故作玄虚在那里逼逼一些所谓大道理的时候我就想起我小学的傻逼教导主任，我真想把灭霸的头打掉然后狂踹他，一边踹一边说，就他妈你知道，就他妈你知道，就你懂，我们都不懂，就你知道这些事行了吧，臭傻逼guna                                                                                                                                                                                                                          ,还行      ,看过  ,玛斯特普兰          ,['30'],2019/4/29 21:09,"['137440411 ', ' 2015-11-10加入']"                     ,2
['辽宁大连']                                   ,生命中的三个小时                                                                                                                                                                                                                                                                                                                                                            ,还行      ,看过  ,醉清风tonight     ,['30'],2019/4/27 22:20,"['lian0070 ', ' 2007-09-25加入']"                      ,0
['上海']                                     ,不谈情怀的话这部绝对不如第三部吧。                                                                                                                                                                                                                                                                                                                                                   ,还行      ,看过  ,河边雀            ,['30'],2019/4/27 16:04,"['3762024 ', ' 2009-03-06加入']"                       ,2
[]                                         ,"有宝石群殴失败，没宝石群殴还是失败，这就要从自身找原因了。雷神3,银护2,蚁人2都没把我成功逗笑，妇联4里的雷神做到了，我还真是小瞧了海姆沃斯的谐星可塑性。玩什么量子力学时间概念跟罗素兄弟较真逻辑你就完蛋了，我只关心我的Tilda再次出现了，她是妇联4里唯一让我打心底喜爱的人物。超英的末路不会远了。★★☆"                                                                                                                                                                                                         ,还行      ,看过  ,滿神的異教徒         ,['30'],2019/5/2 23:00 ,"['48347281 ', ' 2010-12-25加入']"                      ,0
['北京']                                     ,非漫威迷，21部系列电影可能就看过5部，人也认不全，看到1个小时睡了20分钟，醒来就想上厕所，不过后面剧情确实无尿点，前面感觉有点拖沓                                                                                                                                                                                                                                                                                                 ,还行      ,看过  ,爬山虎知了          ,['30'],2019/4/25 10:56,"['44657222 ', ' 2010-08-12加入']"                      ,0
['重庆']                                     ,三星半。就喜欢看那场大战，其他就还好吧，反正我又不是铁粉。                                                                                                                                                                                                                                                                                                                                       ,还行      ,看过  ,SUE ALMIGHTY   ,['30'],2019/4/27 22:13,"['guliguo_428 ', ' 2006-12-30加入']"                   ,0
['广东广州']                                   ,对漫威没啥感情，凑个热闹                                                                                                                                                                                                                                                                                                                                                        ,还行      ,看过  ,mikaholic      ,['30'],2019/5/3 16:07 ,"['mikaholic ', ' 2007-02-25加入']"                     ,0
['贵州铜仁']                                   ,最美影后的发型和铁头功是认真的吗???还是熟悉的三个关键词 trust people ok                                                                                                                                                                                                                                                                                                                       ,还行      ,看过  ,罗洛             ,['30'],2019/4/29 13:43,"['48329183 ', ' 2010-12-24加入']"                      ,2
"['Los Angeles, United States']"           ,体会一下大众文化和精英文化的距离                                                                                                                                                                                                                                                                                                                                                    ,还行      ,看过  ,YoyoRan        ,['30'],2019/5/5 19:10 ,"['yoyo_ran ', ' 2006-08-31加入']"                      ,0
['浙江嘉兴']                                   ,"我的托尼才不会死！！！
——2019.05.03"                                                                                                                                                                                                                                                                                                                                                       ,还行      ,看过  ,艾银             ,['30'],2019/5/5 23:16 ,"['aaaai ', ' 2009-08-04加入']"                         ,0
['江苏南京']                                   ,让初代妇联不留遗憾，现在深感二代妇联会带不动                                                                                                                                                                                                                                                                                                                                              ,还行      ,看过  ,元不溜啾宝          ,['30'],2019/4/27 16:55,"['zyx2240 ', ' 2007-12-06加入']"                       ,1
['江苏南京']                                   ,3.5星吧，剧情没太多波折，时空穿越也不能逻辑自洽，就冲个英雄多的情怀。美队跟钢铁侠倒是牛逼了一把。                                                                                                                                                                                                                                                                                                                  ,还行      ,看过  ,碾              ,['30'],2019/4/27 19:29,"['62548957 ', ' 2012-06-24加入']"                      ,0
['北京']                                     ,看到美队站在电梯里的那一刻我瞬间精神了，以为要复刻漫威动作戏里最值得看的一场，没想到……其余部分实在是太太太平淡无味，收尾是不易，但也确实不怎么好看。                                                                                                                                                                                                                                                                                         ,还行      ,看过  ,涂笛             ,['30'],2019/4/26 20:43,"['qiancao1023 ', ' 2008-02-20加入']"                   ,2
['重庆']                                     ,感觉没有想象的惊艳，也没有前一部好看                                                                                                                                                                                                                                                                                                                                                  ,还行      ,看过  ,lefeu          ,['30'],2019/4/27 23:22,"['57757708 ', ' 2012-01-13加入']"                      ,1
['湖南长沙']                                   ,fine。我。依然。get。不到。                                                                                                                                                                                                                                                                                                                                                   ,还行      ,看过  ,没名字            ,['30'],2019/4/24 23:28,"['remarkdep ', ' 2011-06-30加入']"                     ,0
['上海']                                     ,看得一时爽，但是这个时间穿越没有执行统一的原则，根本经不起回想，盾冬糖（or刀）撒得太刻意了，罢了罢了                                                                                                                                                                                                                                                                                                                 ,还行      ,看过  ,青铜骑士           ,['30'],2019/4/24 22:05,"['rinnie ', ' 2007-11-12加入']"                        ,0
