citys                                      ,content                                                                                                                                                                                                                                                                                                                                                                          ,evaluate,labs,nams           ,scores,times          ,user_info                                                          ,votes
['上海']                                     ,直观感受是三星。这一部叙事上感受不到波澜，甚至有点散乱，剧情编排上也很少有出奇的地方。为灭霸感到一点可惜，伟岸形象基本上在第十分钟以后就结束了，后面的拖沓剧情导致人设有点塌。这种拖沓感让人仿佛回到了复联一。加一星是为铁人和美队致敬，毕竟也曾经带来过那么些精彩的回忆。                                                                                                                                                                                                                                            ,推荐      ,看过  ,沼蛙奥诺维奇         ,['40'],2019/4/25 1:40 ,"['hjn1110 ', ' 2011-01-03加入']"                                    ,3
[]                                         ,我觉得《复联4》最大的弱点还是在动作指导，毕竟这个世界只有一个袁八爷。                                                                                                                                                                                                                                                                                                                                              ,推荐      ,看过  ,武侠小王子          ,['40'],2019/4/24 21:24,"['china-undead ', ' 2007-02-03加入']"                               ,1
"['台北, 台湾']"                               ,I AM…IRONMAN.                                                                                                                                                                                                                                                                                                                                                                    ,力荐      ,看过  ,Run Girl Run   ,['50'],2019/4/28 22:32,"['ironmonkey ', ' 2008-09-05加入']"                                 ,2
['四川成都']                                   ,粉丝滤镜1米8，我原谅它所有的bug                                                                                                                                                                                                                                                                                                                                                               ,力荐      ,看过  ,Isle           ,['50'],2019/5/9 17:08 ,"['165735361 ', ' 2017-08-21加入']"                                  ,3
['上海']                                     ,英雄老矣，或死亡或离去，而新的征程即将开启，从未中断。灭霸（心疼他）所言大概不全对，无法忘记过去反而指引未来。屏幕前的人和屏幕上的人共同以三个钟头去面对过去：屏幕之上的他们穿越时空，接受与和解、倾吐与静观、玩笑般的赞叹（美国翘臀喔）与意味深长的相拥、无法逆转的牺牲与仍可挽回的遗憾，皆为天命，亦在人为；屏幕之前的观众，在“哭死”和“要杀编剧”的哀叹里告别一个时代。我被带入这个世界的时间不长，仍对每个熟悉或不熟悉的角色有了感情，终极之战众人集结，没有人会拒绝这种场面带来的震撼和心跳加速感吧。不仅仅是所谓爆米花电影了，用我姐的话说：“别难过，他们会在另一个时空活得好好的。”超级英雄们的存在，大概是人类赤子之心和善念永存的反射。要顾及众多角色的行为合理性，交代好每一个人的归宿，终篇能写成这样不错了。                   ,推荐      ,看过  ,Lyshan         ,['40'],2019/4/27 16:59,"['lyshan ', ' 2011-03-15加入']"                                     ,3
[]                                         ,很不甘心，但是可能没有更好的结局了……（哎）                                                                                                                                                                                                                                                                                                                                                           ,推荐      ,看过  ,赤膊姑娘           ,['40'],2019/4/24 18:47,"['jianli ', ' 2008-09-11加入']"                                     ,1
['上海']                                     ,一如既往的牛逼                                                                                                                                                                                                                                                                                                                                                                          ,力荐      ,看过  ,已注销            ,['50'],2019/4/24 8:30 ,"['125714000 ', ' 2015-04-19加入']"                                  ,2
['浙江绍兴']                                   ,其实以前两个小时的水平是到不了高分的，支线多，叙事乱，逻辑问题也太多，尤其是最近我一直在看《神秘博士》，就很注重去想这个时间走向。但是耐不住后一个小时高能多啊！这部真的是队长的高光时刻，锤盾在手轰灭霸，回到过去完成了那支舞和美好的结局。还有鹰眼，开头鹰眼家人化灰真的伤……还得说两句——九头蛇万岁！漫威娘子军牛逼！‖话说看这部我满脑子《神秘博士》，但是提那一大串时间穿越电影的时候没提到，这不够意思吧？岳母都在这儿打怪呢。哈哈哈哈哈哈哈。                                                                                                                                                      ,推荐      ,看过  ,牧三洵            ,['40'],2019/4/24 14:00,"['130380686 ', ' 2015-06-28加入']"                                  ,0
['江苏常州']                                   ,当一部长达十年的爆米花系列大片和情怀捆绑在一起时，迸发的力量竟如此之强烈。                                                                                                                                                                                                                                                                                                                                            ,力荐      ,看过  ,盆栽金鱼           ,['50'],2019/4/24 3:58 ,"['47331203 ', ' 2010-11-12加入']"                                   ,4
['辽宁沈阳']                                   ,"我爱你三千遍
舍不得说再见
"                                                                                                                                                                                                                                                                                                                                                                          ,力荐      ,看过  ,可乐。            ,['50'],2019/4/24 21:52,"['ll7559-0506 ', ' 2017-12-27加入']"                                ,5
['北京']                                     ,没觉得是3个小时的电影。情节紧凑，前面搞笑，结尾温情。意犹未尽。旁边的小哥哥在结尾处哭了。                                                                                                                                                                                                                                                                                                                                    ,力荐      ,看过  ,吃土少女           ,['50'],2019/4/24 23:57,"['maddysy ', ' 2008-04-28加入']"                                    ,5
['香港']                                     ,给了美队一个完美的结局                                                                                                                                                                                                                                                                                                                                                                      ,力荐      ,看过  ,趴趴熊            ,['50'],2019/4/24 22:17,"['daisyangel ', ' 2008-04-29加入']"                                 ,3
"['台北, 台湾']"                               ,1. 啊果然現在我們要被感動，一定不是把我們抓到不可改變的電影前面，而是要讓電影帶著時間穿越過我們。我們真的已經被形塑成另一種生命、另一種思考體了。螢幕內外的時間穿越，就像Mobius strip的正反面的繞行接軌，十年的沒有功勞也有苦勞、那些年的電影滲入我們的世界，電影內的穿越，經過的是我們的現實。2.所以，不覺得這是一種「麻木不仁」的喜歡和感動嗎？因為我們不能再像之前那樣被感動了；而新型態的感動具有自戀的妥適——這才是適合我們的方式。3.這些角色是我們自戀，並自省的多重世界，因為它仍強調著，這是擁抱各種不完美和有限，才能串聯起來的宇宙。4.我們的成長：這個宇宙在這十年是由自戀如鋼鐵人支撐起來的。最後無關喜歡，只是尊敬他的求仁得仁。再討厭他，也要與他和解，與自己的對立面和解，與自己和解。                    ,推荐      ,看过  ,Wallys         ,['40'],2019/4/27 7:53 ,"['lotusT ', ' 2009-09-08加入']"                                     ,1
[]                                         ,有笑有泪 心情像坐了过山车（回来越想越气 改个评分）                                                                                                                                                                                                                                                                                                                                                       ,推荐      ,看过  ,嗨，小蓝           ,['40'],2019/4/24 3:54 ,"['83380355 ', ' 2014-02-10加入']"                                   ,0
['北京']                                     ,"从来不凑首映热闹?熬夜看更不可能?第一天就看纯属出于怕被剧透[微笑][微笑]
?整整22部·11年的陪伴·终于结束?这是我看完过最长的系列电影?如果哈利波特也跟这一样长就好了??"                                                                                                                                                                                                                                                                                                                              ,力荐      ,看过  ,St.Me          ,['50'],2019/4/24 22:22,"['redvon ', ' 2007-03-06加入']"                                     ,1
['陕西西安']                                   ,极不情愿可还是高价买票看了电影。真香！如果有一部电影在影院会看的流下眼泪，从来没有想过会是一部超级英雄电影。漫威你赢了。                                                                                                                                                                                                                                                                                                                     ,力荐      ,看过  ,羊过冬            ,['50'],2019/5/1 10:26 ,"['54045751 ', ' 2011-08-26加入']"                                   ,0
['上海']                                     ,"漫威春晚悲欢离合，妇联总结寻死觅活 ~

惊队毫无人性不咋干活啊"                                                                                                                                                                                                                                                                                                                                                             ,推荐      ,看过  ,徐天九            ,['40'],2019/4/27 1:17 ,"['boks ', ' 2005-05-16加入']"                                       ,0
['Cocos Islands']                          ,(Bradley cooper as the raccoon? Haha)给片尾各种超级英雄的酷炫特效星星。太帅了！真的就这么终章 了吗？美队身材真的好，寡姐妇联里扮相都不好看。（片尾同排竟然有个男的睡了，鼾声超大...服了）(里面被杀的日本人是无极里的将军lol)                                                                                                                                                                                                                                            ,推荐      ,看过  ,Moonlight Bae  ,['40'],2019/5/9 18:09 ,"['52097875 ', ' 2011-06-04加入']"                                   ,1
['上海']                                     ,感觉像哈利波特第七部（。醉酒Fat Thor LOL 真维京（。前半部分剧情比较好看，后半部分就是纯砸钱了...斯嘉丽约翰逊这眼袋快挂不住了，真别再演这种性感打斗女了。                                                                                                                                                                                                                                                                                             ,推荐      ,看过  ,AshtrayGem     ,['40'],2019/4/25 15:42,"['AshtrayGem ', ' 2008-02-12加入']"                                 ,1
['上海']                                     ,女士突然的齐步走很刻意，3里面这里就处理的很自然，she's not alone. 还好是看的首映，重看前面容易睡着，如果不在电影院真的会睡着。                                                                                                                                                                                                                                                                                                         ,力荐      ,看过  ,Harper         ,['50'],2019/4/24 9:54 ,"['48870054 ', ' 2011-01-18加入']"                                   ,2
"['Paris, France']"                        ,4 outta 4. 好看，真好看。虽然从钢铁侠到这部终曲的过程充斥着插科打诨，甚至是为了拉长线牺牲了剧情和角色立体度，但这次终曲做得实在是太好了。你可以把这部电影当成losers的翻身之作，上一部有没有其实都不重要，很多类似的废物题材的电影同样是略过背景，就简述了一下。因为电影的重心不是你如何成为loser（所以上一部很烂）而是涅槃重生。英雄跌下神坛，雷神也会堕落成肥宅，钢铁侠也会不堪一击放手不管等等就不细说了，但是原本破碎的他们却在时空穿越的旅程中找回了亲情，冰冷的心再次温暖起来。原来无牵无挂的黑寡妇可以义无反顾为了队友牺牲自己，原来顽固不堪的美国队长依然是最深情的那位，原来看起来放荡不羁的钢铁侠是最有血有肉。剩下的配角也都很丰满。三个小时，干脆简洁，该有的都有，没有一丝废话，好看极了。                   ,力荐      ,看过  ,Cor Cordium    ,['50'],2019/4/26 20:03,"['2909779 ', ' 2008-09-13加入']"                                    ,3
['江苏南京']                                   ,我词穷，爱与正义。190430，太阳宫达美。                                                                                                                                                                                                                                                                                                                                                           ,力荐      ,看过  ,晴耕雨读           ,['50'],2019/4/30 12:10,"['zxjtmac ', ' 2010-07-10加入']"                                    ,3
['重庆']                                     ,故事的开始和结局，我们的青春开始和结束，谢谢一路的风雨兼程。谢谢你们让史蒂夫罗杰斯最终赴约去跳了那支舞。                                                                                                                                                                                                                                                                                                                             ,力荐      ,看过  ,伊比利亚的流浪        ,['50'],2019/4/25 6:24 ,"['48177343 ', ' 2010-12-17加入']"                                   ,2
['辽宁沈阳']                                   ,提前一周买的首映，结果首映当天住院了……于是拖到今天才看，身体太虚累得不行，中间一段几度睡过去?美队拿起雷神之锤那里开始兴奋，全员回归还有红女巫打灭霸特别燃了！小蜘蛛和我钢铁侠见面那很感动！身体不适＋早已知道结局让我一滴眼泪没掉，心疼我钢铁侠！                                                                                                                                                                                                                                                       ,力荐      ,看过  ,已注销的遥远         ,['50'],2019/5/11 21:58,"['springl31120 ', ' 2009-12-23加入']"                               ,0
"['New York City, United States']"         ,对于这样一个十年的系列，这样的结尾还算过得去。时间穿越带来的数据库式结构可以说无意间创造了最具“交互性”的影片。而这样一个以IP造宇宙、看似最反明星制的系列，最终却仍旧以超级巨星的魅力为落脚点，恐怕是最大的意料之外。                                                                                                                                                                                                                                                                     ,推荐      ,看过  ,舌在足矣           ,['40'],2019/4/27 17:59,"['shezaizuyi ', ' 2010-08-17加入']"                                 ,4
['广东广州']                                   ,"看了另一视角的 复联一，雷神二；填了hail hadra 的大坑；十一年的闭环.
"                                                                                                                                                                                                                                                                                                                                        ,力荐      ,看过  ,李维斯基维奇         ,['50'],2019/4/24 20:22,"['babyplume ', ' 2007-12-29加入']"                                  ,1
['上海']                                     ,从伏地魔到灭霸，贯穿了我们童年青春期和成人的两大fiction魔头竟然一前一后完成了轰轰烈烈的事业，然后一摸一样地化灰儿了……没错，看什么看？下个就是你，夜王。 PS. I AM IRONMAN!                                                                                                                                                                                                                                                                               ,力荐      ,看过  ,Jackdaw        ,['50'],2019/4/27 2:17 ,"['QueenShe ', ' 2010-12-10加入']"                                   ,1
['重庆']                                     ,能活到那个时候就去看看吧    恭喜你活到了 看见Loki 都快哭出来了                                                                                                                                                                                                                                                                                                                                             ,力荐      ,看过  ,Jason          ,['50'],2019/4/24 3:24 ,"['130591838 ', ' 2015-07-02加入']"                                  ,4
"['Tōkyō, Japan']"                         ,我永远都相信超级英雄。                                                                                                                                                                                                                                                                                                                                                                      ,力荐      ,看过  ,ｙｏｋｏ           ,['50'],2019/4/24 3:56 ,"['142796332 ', ' 2016-03-04加入']"                                  ,7
[]                                         ,"这已经是最好的结果，已经是能看到的最好的终局之战。这就是切切实实的我们这个时代的星球大战。
P.S. 二刷复联4发现观感大幅度下跌，因为当注意力不在集中在人物结局之后，所有的bug和人设崩塌，都无比清晰地显现了。
但，依然给五星吧，in remember of the end."                                                                                                                                                                                                                                                                                                                     ,力荐      ,看过  ,Reaper         ,['50'],2019/4/24 23:20,"['dkjcdk ', ' 2009-12-01加入']"                                     ,3
['北京']                                     ,期待总票房到底能到多少。高潮段落鸡皮疙瘩一阵又一阵，所有人都一起鼓掌欢呼，氛围太棒了。（当然也包括所有人一起哭……                                                                                                                                                                                                                                                                                                                        ,力荐      ,看过  ,夏树             ,['50'],2019/4/24 3:05 ,"['summerwoods ', ' 2008-10-03加入']"                                ,6
['广东广州']                                   ,终局之战，将过往从预售开始对漫威大银幕的期待、观看经历一一串联起来。回望与感动没有筑于故事、情感的简单堆砌，而是超级英雄一路走来的世俗成长，作为超级英雄大家庭的一员，作为个人家庭的一员。尘归尘土归土，就让漫威宇宙的饰演者们用亲手签名画上一个句号吧（见结尾字幕）。足够耐心的话，你还能在最后的最后听到托尼在山洞用边角料打造第一副战衣时敲击金属发出的声音（听结尾字幕）。                                                                                                                                                                                          ,力荐      ,看过  ,着迹［已注销］        ,['50'],2019/4/24 18:09,"['60935275 ', ' 2012-05-02加入']"                                   ,2
[]                                         ,我的美队意难平啊 感觉得出来是一部照顾多方利益 经过慎重考量的电影 这样的利益最大化 让我觉得牺牲了某些角色的个人魅力                                                                                                                                                                                                                                                                                                                      ,推荐      ,看过  ,xxa2dddd       ,['40'],2019/4/28 19:26,"['176475575 ', ' 2018-04-05加入']"                                  ,2
['北京']                                     ,中间一度感觉全场都激动的上不来气儿了                                                                                                                                                                                                                                                                                                                                                               ,力荐      ,看过  ,Lynne          ,['50'],2019/4/24 3:20 ,"['Lynnehe ', ' 2008-12-07加入']"                                    ,1
"['Sydney, Australia']"                    ,Bug也太多了，哎，不过大联欢还是哭了。                                                                                                                                                                                                                                                                                                                                                             ,推荐      ,看过  ,红豆?            ,['40'],2019/4/24 22:03,"['cancermomo ', ' 2010-11-08加入']"                                 ,4
['Singapore']                              ,一半情怀，画面打斗情节比第三部还是差一些。                                                                                                                                                                                                                                                                                                                                                            ,推荐      ,看过  ,xiaohanyu      ,['40'],2019/4/26 13:51,"['xiaohanyu ', ' 2009-05-25加入']"                                  ,2
"[""P'y?ngyang, North Korea""]"            ,我最大的爆哭点是锤妈。温柔坚定，强大又平静，坦然地接受自己的命运。只有这样的母亲才能安抚孩子真正迷惘的内心，只有这样的锤妈才能养出这样的锤。“未来的你一定受了很多苦吧”真是我的年度台词。                                                                                                                                                                                                                                                                                    ,力荐      ,看过  ,儿 子            ,['50'],2019/4/29 11:31,"['sophie1900 ', ' 2007-02-26加入']"                                 ,3
['四川成都']                                   ,反正我很难过了：（谢了漫威。                                                                                                                                                                                                                                                                                                                                                                   ,力荐      ,看过  ,虎虎             ,['50'],2019/4/24 3:34 ,"['CaoDapeng ', ' 2011-07-18加入']"                                  ,5
['上海']                                     ,1. “降落区有个傻子” 哈哈哈～ 2.感人嘤嘤 3.锤锤怎么可以…呜                                                                                                                                                                                                                                                                                                                                              ,力荐      ,看过  ,迷特波鲁           ,['50'],2019/4/24 13:48,"['sophiechou ', ' 2008-11-13加入']"                                 ,5
['北京']                                     ,"Proof that Tony Stark have a heart！
I can do this all day！
哇哦还真是跟宝贝儿一起看的哈哈哈"                                                                                                                                                                                                                                                                                                                                             ,力荐      ,看过  ,IS.Caesar      ,['50'],2019/4/30 11:09,"['64766806 ', ' 2012-09-19加入']"                                   ,2
['北京']                                     ,太粉丝向了，没有第三部打的爽，美国也是要合家欢大团圆，俗套！                                                                                                                                                                                                                                                                                                                                                   ,推荐      ,看过  ,韧勉             ,['40'],2019/4/26 19:48,"['anchoretic ', ' 2008-08-28加入']"                                 ,3
"['London, United Kingdom']"               ,挺好的，收束得都很完美。                                                                                                                                                                                                                                                                                                                                                                     ,推荐      ,看过  ,栗色雪            ,['40'],2019/4/27 3:20 ,"['tildali1214 ', ' 2011-03-12加入']"                                ,1
['上海']                                     ,就……情怀吧。陪伴着成长的，这么多年，都过去了。                                                                                                                                                                                                                                                                                                                                                         ,推荐      ,看过  ,τ              ,['40'],2019/4/25 21:24,"['obafgkm ', ' 2010-01-30加入']"                                    ,1
['北京']                                     ,雷神大肚腩，队长之盾锤，妇联救蜘蛛；Time Heist那么无赖的东西都出来了，却没玩出啥新意思；I am Iron Man. 漫威宇宙由这句话开始，再由这句话告别一个时代；无聊文戏太多，整个三四集除了兜售情怀说说冷笑话外，比Joss Whedon那两集的娱乐性差了几个档次（虽然第二集也被下阶段的系列铺垫弄得支离破碎）；再看到《惊奇队长》这德性，总觉得前途堪忧                                                                                                                                                                                            ,推荐      ,看过  ,kylegun        ,['40'],2019/5/5 19:27 ,"['2265138 ', ' 2008-02-27加入', '\n        ', '\n']"                ,0
['湖北武汉']                                   ,又一午夜场。听到有人啜泣。终于没有傻逼小孩子在影院闹腾了。                                                                                                                                                                                                                                                                                                                                                    ,推荐      ,看过  ,剥洋葱蒜           ,['40'],2019/4/24 12:04,"['54704732 ', ' 2011-09-29加入']"                                   ,1
['重庆']                                     ,他们用了十年给我们拍出来这英雄们最后的挽歌，电影宇宙最大的好处在此部完全的体现，无时无刻不是以前的回忆，那是伴随了我青春的回忆，有时候，是真不舍得扣掉那一星，这已经无法用评分来标志他在我心中的地位了                                                                                                                                                                                                                                                                              ,力荐      ,看过  ,老滚             ,['50'],2019/4/26 18:29,"['162912419 ', ' 2017-06-24加入']"                                  ,3
['浙江杭州']                                   ,永远的复仇者，永远的MCU，感谢你带给我们的一切，完美的句点，无以言表，泪流满面。                                                                                                                                                                                                                                                                                                                                        ,力荐      ,看过  ,绯色的回忆re        ,['50'],2019/4/24 0:02 ,"['178077012 ', ' 2018-04-30加入']"                                  ,5
['福建厦门']                                   ,用十一年的铺陈换复仇者集结一刻的鸡皮疙瘩 RESPECT×11                                                                                                                                                                                                                                                                                                                                                  ,力荐      ,看过  ,小龍人電影          ,['50'],2019/4/30 12:13,"['riohsu ', ' 2011-01-22加入']"                                     ,1
['北京']                                     ,粉丝向的，太粉丝向的。                                                                                                                                                                                                                                                                                                                                                                      ,推荐      ,看过  ,江湖遠人           ,['40'],2019/4/24 3:34 ,"['esunchien ', ' 2007-10-14加入']"                                  ,1
['江苏南京']                                   ,依然不懂时间旅行，除非引入平行宇宙。文戏太多太快（如钢铁侠的获救，时间机器的发明），因为线索太多；武戏太少但够精彩，每个人都有发挥。没有想象中煽情，但寡姐牺牲、美队隔窗望卡特、铁人牺牲等还是让人泪目。“on your left”最燃，惊队非常亮眼。自己没有漫画基础，但通过11年22部电影也成了漫威粉丝，故事确实算是告一段落了，不想说再见也只能再见，幸好只要再翻看，又是一次精彩的旅程重新开始。                                                                                                                                                                            ,力荐      ,看过  ,三首塔            ,['50'],2019/4/30 16:26,"['50902906 ', ' 2011-04-16加入']"                                   ,2
"['Paris, France']"                        ,已经无法用打分形容这部电影了，十年的铺垫让漫威做到了每一个镜头都能让粉丝疯狂和泪目，结尾更是想象范围内，一代复仇者最好的落幕。漫威的下一个十年我可能不再会追，但这部电影绝无仅有。（二刷）                                                                                                                                                                                                                                                                                    ,力荐      ,看过  ,幽幻             ,['50'],2019/4/24 3:32 ,"['160880110 ', ' 2017-04-30加入']"                                  ,2
['吉林长春']                                   ,对漫威没什么情结，可观影过程中难免泪光闪闪，三个小时漫长又短暂，他们就是我心中最好的超级英雄。                                                                                                                                                                                                                                                                                                                                  ,力荐      ,看过  ,pimi           ,['50'],2019/4/27 22:01,"['pimichang ', ' 2011-05-24加入']"                                  ,2
['安徽合肥']                                   ,简单地说，就是干，复杂的说，一起干                                                                                                                                                                                                                                                                                                                                                                ,力荐      ,看过  ,湃爷爱电影          ,['50'],2019/4/24 3:08 ,"['65917801 ', ' 2012-11-03加入']"                                   ,1
['浙江杭州']                                   ,"英雄谢幕，壮烈成仁，此乃勇气与意志的赞歌！
有吐不出的旧便当，还能喂新的便当，能安排这种残缺的结局还蛮有胆量的，给人的感受不完美，但至少能让人印象深刻了
作为观众陪着这些超级英雄们在现实世界中度过了十多年的成长与沉淀，这个完结篇还蛮有一种「真的在经历漫威大事件」的感觉，这种微妙的惆怅感也算是很难得了（因为我对拿过接力棒的新英雄们都不怎么来电，之后应该很难有这种感慨了吧……）
雷神和妈妈、史塔克和爸爸的互动虐哭了……雷神妈妈能对儿子点出「不要这么累也可以的、逃避也是可以的」这种话，化解束缚着索尔的责任感和心结，真的是亲妈 T__T ;;
史传奇开传送点的时候有种星际争霸II的「为了艾尔！」预告片的感觉w
每个人都能和灭霸五五开，这战斗体系崩了吧囧
最后美国队长的抉择总觉得怪怪的，算不算OOC了？"                                                                                                                                                                                                                                                                  ,推荐      ,看过  ,斑陀螺            ,['40'],2019/4/26 2:29 ,"['Johnnight ', ' 2008-02-24加入']"                                  ,2
[]                                         ,大场面看多了又点麻木，以前的情节都不记得了，有些梗没法会心一笑。总之，我更喜欢看《降临》《湮灭》《普罗米修斯》《月球》《星际穿越》《第九区》《苍穹浩瀚 》（强烈期待第四季）                                                                                                                                                                                                                                                                                           ,推荐      ,看过  ,陈哈             ,['40'],2019/4/24 17:38,"['weiwu ', ' 2007-03-10加入']"                                      ,2
['江苏苏州']                                   ,"十一年前，一部《钢铁侠》拯救了漫威影业，十一年后，依然是钢铁侠，他拯救了整个世界，这是最好的命运安排。
复联4的伟大之处在于，它将多年来所有的人物都汇集到一起，没有落下一个人，然后悉数着英雄们的恩怨情仇，小到一根手指，一个眼神，大到一个拥抱，一场打斗，都将他们的故事与我们的记忆连接。诸多的细节不断地在脑海中穿梭，冷不禁的被触动到发抖。
复联4也不只是一部电影，它是整整十一年的时光。不要为钢铁侠难过，他陪过我们的青春，他今后也永远会在，在心里。"                                                                                                                                                                                                                                                             ,力荐      ,看过  ,云后笔端           ,['50'],2019/4/25 14:48,"['39279260 ', ' 2010-04-18加入']"                                   ,2
['陕西西安']                                   ,满分！粉丝盛宴！精彩绝伦！强烈的情感共鸣来自于11年来电影宇宙的构建，漫威电影宇宙的灵魂之作。                                                                                                                                                                                                                                                                                                                                  ,力荐      ,看过  ,洛水习习           ,['50'],2019/4/24 4:52 ,"['155007073 ', ' 2016-12-13加入']"                                  ,2
['广东广州']                                   ,"其实是意外俗气的大结局，
最惊喜的是向谋杀绿脚趾的致敬了，然后是特工卡特那段(怀念一部好剧)"                                                                                                                                                                                                                                                                                                                                               ,推荐      ,看过  ,嘻嘻呵呵           ,['40'],2019/4/24 3:02 ,"['74279577 ', ' 2013-06-22加入']"                                   ,3
['北京']                                     ,"复联版逆转未来，第一次看完漫威片尾一个彩蛋都没有，心里空落落的。除了前一个小时都是极其压抑的文戏略感冗长外，算是复联结局最好的处理方式了，英雄迭代一个光荣退场一个隐逸江湖，一个在爱与荣光中走得轰轰烈烈，一个在时光缝隙中终于选择了自己想要的生活。后半段特别像看春晚，女武神与蚁力神齐飞，有的没的都来露个脸，女子战队帅爆。各个cp都发了糖，盾铁前任感太强了全程怒刷存在感！对视无言欲言又止我原谅你，我已经脑内情歌唱起来了。还有虫铁要把对方揉碎在怀里的那一抱，两个美队打时一句""吧唧没死""瞬间停手。当然最开心的是我洛基炒鸡可爱！嫩嫩的法师小王子星际牛仔太空流浪副本开启！不满的是黑寡妇真的太惨了，彻头彻尾的工具型角色，以前是戏份需要就谈情说爱，单人电影没等来剧情需要就狗带。鹰眼你这样公然出轨真的没问题吗！森气"             ,推荐      ,看过  ,风蚀蘑菇           ,['40'],2019/4/24 15:31,"['EmeraldKinoko ', ' 2009-06-25加入']"                              ,2
['北京']                                     ,"过了第三部里英雄集结的新鲜劲，现在觉得人物实在太多了，明明有3个小时却感觉故事异常简单。鹰眼和雷神的消沉让人无法移情，几次带着遗憾的重逢虽然感慨却稍嫌重复。钢铁侠和美队的和解毫无波澜。开场营造的灰暗气氛在蚁人等的插科打诨里飞快被消解了，真的神烦。
最意外的是这次最最燃到我的动作场面，竟然是来自美队！真香！?"                                                                                                                                                                                                                                                     ,推荐      ,看过  ,令狐漢叁           ,['40'],2019/4/25 15:23,"['51156864 ', ' 2011-04-26加入']"                                   ,1
[]                                         ,情怀满分的同时也相当媚众，有无数致敬前作的梗，btw，英雄死不死又有什么意义呢？复活不也就一个镜头的事吗？反正我是哭不出来。                                                                                                                                                                                                                                                                                                                   ,推荐      ,看过  ,中場休息時正經        ,['40'],2019/4/24 23:31,"['C.YEll ', ' 2009-04-12加入']"                                     ,2
"['Toronto, Canada']"                      ,毕竟十年终章 得给满分 处处散发着编剧鸡贼的味道 这不是一部漫威电影 这是漫威回顾辉煌十年 畅想美好未来 表彰退休老同志 赞颂上岗新青年的表彰大会啊 电影结束没有《难忘今宵》实属不完美 AND I'M IRON MAN!!!!!!谢谢一代复联给我们精彩的十年 鹰眼酷炸 没有浪人的独立电影好可惜！                                                                                                                                                                                                                             ,力荐      ,看过  ,Michael JZ     ,['50'],2019/5/5 12:44 ,"['49145944 ', ' 2011-01-31加入']"                                   ,2
